,drug_concept_id,ATC_1_id,ATC_1_name,ATC_2_id,ATC_2_name,ATC_3_id,ATC_3_name,ATC_4_id,ATC_4_name,ATC_5_id,ATC_5_name
1238,42709320,21601907,DERMATOLOGICALS,21602054,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,21602073,CHEMOTHERAPEUTICS FOR TOPICAL USE,21602095,Other chemotherapeutics,43534781,ingenol mebutate
1239,19019698,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601532,POTASSIUM-SPARING AGENTS,21601533,Aldosterone antagonists,21601536,canrenone
1240,980955,21601907,DERMATOLOGICALS,21602054,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,21602073,CHEMOTHERAPEUTICS FOR TOPICAL USE,21602082,Antivirals,21602093,docosanol
1241,940864,,,,,,,,,,
1242,964407,21604180,NERVOUS SYSTEM,21601908,ANTIFUNGALS FOR DERMATOLOGICAL USE,21601909,ANTIFUNGALS FOR TOPICAL USE,21604304,Salicylic acid and derivatives,21601951,salicylic acid
1243,1796435,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602868,OTHER BETA-LACTAM ANTIBACTERIALS,21602894,Third-generation cephalosporins,21602902,cefixime
1244,44814271,,,,,,,,,,
1245,1760039,21604847,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",21604848,ANTIPROTOZOALS,21604886,ANTIMALARIALS,21604899,Diaminopyrimidines,21604900,pyrimethamine
1246,19092433,21605007,RESPIRATORY SYSTEM,21603444,ANTIHISTAMINES FOR SYSTEMIC USE,21603445,ANTIHISTAMINES FOR SYSTEMIC USE,21603503,Other antihistamines for systemic use,21603521,ebastine
1247,917336,21601907,DERMATOLOGICALS,21602098,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",21602099,"CORTICOSTEROIDS, PLAIN",21602119,"Corticosteroids, potent (group III)",21602122,desoximetasone
1248,991003,21601907,DERMATOLOGICALS,21602054,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,21602055,ANTIBIOTICS FOR TOPICAL USE,21602061,Other antibiotics for topical use,21602072,retapamulin
1249,19049145,21601237,CARDIOVASCULAR SYSTEM,21601664,BETA BLOCKING AGENTS,21601665,BETA BLOCKING AGENTS,21601682,"Beta blocking agents, selective",21601690,celiprolol
1250,19125201,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602968,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",21602987,Streptogramins,21602988,pristinamycin
1251,40156435,21601907,DERMATOLOGICALS,21602281,ANTI-ACNE PREPARATIONS,21602282,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,21602292,Retinoids for topical use in acne,21602302,benzoyl peroxide
1252,1036525,21601907,DERMATOLOGICALS,21602281,ANTI-ACNE PREPARATIONS,21602282,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,21602287,Preparations containing sulfur,21602289,sulfur
1253,19091830,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604686,ANTIDEPRESSANTS,21604687,Non-selective monoamine reuptake inhibitors,21604694,lofepramine
1254,19080512,21604180,NERVOUS SYSTEM,21604181,ANESTHETICS,21604220,"ANESTHETICS, LOCAL",21604228,Amides,21604236,articaine
1255,19029644,21601237,CARDIOVASCULAR SYSTEM,21601853,LIPID MODIFYING AGENTS,21601854,"LIPID MODIFYING AGENTS, PLAIN",21601880,Nicotinic acid and derivatives,21601886,acipimox
1256,731188,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604606,HYPNOTICS AND SEDATIVES,21604635,Benzodiazepine derivatives,21604645,quazepam
1257,19016754,21603931,MUSCULO-SKELETAL SYSTEM,21604128,ANTIGOUT PREPARATIONS,21604129,ANTIGOUT PREPARATIONS,21604135,Preparations increasing uric acid excretion,21604138,benzbromarone
1258,19063874,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602968,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",21602969,Macrolides,21602974,roxithromycin
1259,19018352,21601237,CARDIOVASCULAR SYSTEM,21601560,PERIPHERAL VASODILATORS,21601561,PERIPHERAL VASODILATORS,21601579,Ergot alkaloids,21601581,nicergoline
1260,19010652,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604686,ANTIDEPRESSANTS,21604726,Monoamine oxidase A inhibitors,21604727,moclobemide
1261,19010792,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602613,ANTIANDROGENS,21602614,"Antiandrogens, plain",21602615,cyproterone
1262,713109,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604686,ANTIDEPRESSANTS,21604687,Non-selective monoamine reuptake inhibitors,21604704,amoxapine
1263,40131077,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602818,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",21602819,Penicillins with extended spectrum,21602823,amoxicillin
1264,1543229,21600001,ALIMENTARY TRACT AND METABOLISM,21600932,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,21600933,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,21600941,Enzymes,21600946,laronidase
1265,19054825,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21601421,ANTIMETABOLITES,21601427,Purine analogues,21601430,cladribine
1266,19031583,,,,,,,,,,
1267,42898624,,,,,,,,,,
1268,19022596,,,,,,,,,,
1269,19091430,21600001,ALIMENTARY TRACT AND METABOLISM,21600932,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,21600933,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,21600941,Enzymes,21600950,idursulfase
1270,19089579,21601907,DERMATOLOGICALS,21602098,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",21602099,"CORTICOSTEROIDS, PLAIN",21602119,"Corticosteroids, potent (group III)",21602138,difluprednate
1271,19005129,21601907,DERMATOLOGICALS,21602098,"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",21602099,"CORTICOSTEROIDS, PLAIN",21602104,"Corticosteroids, moderately potent (group II)",21602105,clobetasone
1272,42874246,,,,,,,,,,
1273,1836391,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602929,SULFONAMIDES AND TRIMETHOPRIM,21602944,Intermediate-acting sulfonamides,21602946,sulfadiazine
1274,40009679,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602818,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",21602858,Beta-lactamase inhibitors,21602859,sulbactam
1275,1188052,21605007,RESPIRATORY SYSTEM,21603444,ANTIHISTAMINES FOR SYSTEMIC USE,21603445,ANTIHISTAMINES FOR SYSTEMIC USE,21603458,Substituted alkylamines,21603464,dexbrompheniramine
1276,996541,,,,,,,,,,
1277,1713930,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602818,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",21602852,Beta-lactamase resistant penicillins,43534792,nafcillin
1278,19069873,,,,,,,,,,
1279,43525773,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602618,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602624,Selective estrogen receptor modulators,43534789,ospemifene
1280,19028947,,,,,,,,,,
1281,713192,21604180,NERVOUS SYSTEM,21604389,ANTIEPILEPTICS,21604390,ANTIEPILEPTICS,21604397,Hydantoin derivatives,21604402,fosphenytoin
1282,1351461,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600248,"ANTIARRHYTHMICS, CLASS I AND III",21600249,"Antiarrhythmics, class Ia",21600251,procainamide
1283,1724703,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602818,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",21602852,Beta-lactamase resistant penicillins,21602856,oxacillin
1284,992590,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601462,"LOW-CEILING DIURETICS, THIAZIDES",21601463,"Thiazides, plain",21601467,chlorothiazide
1285,1326901,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602627,UROLOGICALS,21602628,UROLOGICALS,21602645,Drugs used in erectile dysfunction,21602647,papaverine
1286,1745072,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603126,ANTIVIRALS FOR SYSTEMIC USE,21603127,DIRECT ACTING ANTIVIRALS,21603130,Nucleosides and nucleotides excl. reverse transcriptase inhibitors,21603138,cidofovir
1287,19095721,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600279,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,21600280,Adrenergic and dopaminergic agents,21600299,fenoldopam
1288,1300673,,,,,,,,,,
1289,1338985,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600315,VASODILATORS USED IN CARDIAC DISEASES,21600337,Other vasodilators used in cardiac diseases,21600355,nesiritide
1290,19026674,21603931,MUSCULO-SKELETAL SYSTEM,21604069,MUSCLE RELAXANTS,21604070,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",21604077,Other quaternary ammonium compounds,21604078,pancuronium
1291,19039639,21601237,CARDIOVASCULAR SYSTEM,21601560,PERIPHERAL VASODILATORS,21601561,PERIPHERAL VASODILATORS,21601587,Other peripheral vasodilators,21601595,buflomedil
1292,19123864,,,,,,,,,,
1293,19063575,21601237,CARDIOVASCULAR SYSTEM,21601664,BETA BLOCKING AGENTS,21601665,BETA BLOCKING AGENTS,21601682,"Beta blocking agents, selective",21601691,esmolol
1294,19061088,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604606,HYPNOTICS AND SEDATIVES,21604661,Other hypnotics and sedatives,21604677,dexmedetomidine
1295,19020994,21601237,CARDIOVASCULAR SYSTEM,21600381,ANTIHYPERTENSIVES,21600424,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",21600434,Nitroferricyanide derivatives,21600435,nitroprusside
1296,19018403,21600001,ALIMENTARY TRACT AND METABOLISM,21600600,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",21600672,OTHER ANTIDIARRHEALS,21600673,Other antidiarrheals,21600677,racecadotril
1297,1784749,,,,,,,,,,
1298,40239995,21604180,NERVOUS SYSTEM,21604389,ANTIEPILEPTICS,21604390,ANTIEPILEPTICS,21604428,Other antiepileptics,40255957,retigabine
1299,1329415,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602429,OTHER GYNECOLOGICALS,21602430,UTEROTONICS,21602437,Prostaglandins,21602439,dinoprostone
1300,19077143,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,21602537,PROGESTOGENS,21602538,Pregnen (4) derivatives,21602541,hydroxyprogesterone
1301,1755112,,,,,,,,,,
1302,1381504,21602359,GENITO URINARY SYSTEM AND SEX HORMONES,21601238,CARDIAC THERAPY,21602628,UROLOGICALS,21600361,Prostaglandins,21600362,alprostadil
1303,40039793,,,,,,,,,,
1304,19026450,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21603071,ANTIMYCOTICS FOR SYSTEMIC USE,21603072,ANTIMYCOTICS FOR SYSTEMIC USE,21603084,Other antimycotics for systemic use,21603088,anidulafungin
1305,1304565,21605212,VARIOUS,21605227,ALL OTHER THERAPEUTIC PRODUCTS,21605228,ALL OTHER THERAPEUTIC PRODUCTS,21605268,Detoxifying agents for antineoplastic treatment,21605275,rasburicase
1306,911064,21601237,CARDIOVASCULAR SYSTEM,21601605,VASOPROTECTIVES,21601606,AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,21601628,Other agents for treatment of hemorrhoids and anal fissures for topical use,21601632,zinc preparations
1307,19046939,,,,,,,,,,
1308,991855,21600001,ALIMENTARY TRACT AND METABOLISM,21600600,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",21600667,ANTIDIARRHEAL MICROORGANISMS,21600668,Antidiarrheal microorganisms,21600670,saccharomyces boulardii
1309,990069,21603550,SENSORY ORGANS,21605144,OTOLOGICALS,21605145,ANTIINFECTIVES,21603553,Antibiotics,21602815,chloramphenicol
1310,19136028,,,,,,,,,,
1311,982105,,,,,,,,,,
1312,40239985,21600001,ALIMENTARY TRACT AND METABOLISM,21600600,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",21600601,INTESTINAL ANTIINFECTIVES,21600602,Antibiotics,43534745,fidaxomicin
1313,988294,,,,,,,,,,
1314,19122437,,,,,,,,,,
1315,19027362,,,,,,,,,,
1316,19029488,21601237,CARDIOVASCULAR SYSTEM,21601605,VASOPROTECTIVES,21601652,CAPILLARY STABILIZING AGENTS,21601653,Bioflavonoids,21601656,diosmin
1317,956653,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21603041,OTHER ANTIBACTERIALS,21603060,Other antibacterials,21603061,fosfomycin
1318,40010968,21600001,ALIMENTARY TRACT AND METABOLISM,21600600,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",21600642,ANTIPROPULSIVES,21600643,Antipropulsives,21600644,diphenoxylate
1319,40091379,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21601421,ANTIMETABOLITES,21601434,Pyrimidine analogues,21601437,tegafur
1320,19070251,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602968,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",21602969,Macrolides,21602971,spiramycin
1321,19020061,21601237,CARDIOVASCULAR SYSTEM,21601744,CALCIUM CHANNEL BLOCKERS,21601745,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,21601746,Dihydropyridine derivatives,21601754,nitrendipine
1322,19053540,21605212,VARIOUS,21605372,CONTRAST MEDIA,21605373,"X-RAY CONTRAST MEDIA, IODINATED",21605385,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",21605396,iobitridol
1323,40039681,21601237,CARDIOVASCULAR SYSTEM,21601461,DIURETICS,21601516,HIGH-CEILING DIURETICS,21601517,"Sulfonamides, plain",21601518,furosemide
1324,19071995,21601237,CARDIOVASCULAR SYSTEM,21601744,CALCIUM CHANNEL BLOCKERS,21601745,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,21601746,Dihydropyridine derivatives,21601757,manidipine
1325,45775351,,,,,,,,,,
1326,19014035,21601237,CARDIOVASCULAR SYSTEM,21601560,PERIPHERAL VASODILATORS,21601561,PERIPHERAL VASODILATORS,21601587,Other peripheral vasodilators,21601596,naftidrofuryl
1327,40004013,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604303,OTHER ANALGESICS AND ANTIPYRETICS,21604765,Xanthine derivatives,21604766,caffeine
1328,19040606,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602751,THYROID THERAPY,21602759,ANTITHYROID PREPARATIONS,21602764,Sulfur-containing imidazole derivatives,21602765,carbimazole
1329,19056874,21603931,MUSCULO-SKELETAL SYSTEM,21603932,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,21603933,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",21603966,Propionic acid derivatives,21603983,dexketoprofen
1330,704053,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",21604753,Centrally acting sympathomimetics,21604756,metamfetamine
1331,40175460,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21601421,ANTIMETABOLITES,21601434,Pyrimidine analogues,21601435,cytarabine
1332,942028,,,,,,,,,,
1333,46234321,21605007,RESPIRATORY SYSTEM,21603365,COUGH AND COLD PREPARATIONS,21603395,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",21603396,Opium alkaloids and derivatives,21603404,dextromethorphan
1334,19136187,21600959,BLOOD AND BLOOD FORMING ORGANS,21600960,ANTITHROMBOTIC AGENTS,21600961,ANTITHROMBOTIC AGENTS,21601006,Enzymes,21601007,streptokinase
1335,19017067,21600959,BLOOD AND BLOOD FORMING ORGANS,21600960,ANTITHROMBOTIC AGENTS,21600961,ANTITHROMBOTIC AGENTS,21600985,Platelet aggregation inhibitors excl. heparin,21601000,tirofiban
1336,1536743,21602681,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",21602682,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,21602709,HYPOTHALAMIC HORMONES,21602719,Anti-gonadotropin-releasing hormones,21602720,ganirelix
1337,1139993,21605007,RESPIRATORY SYSTEM,21605008,NASAL PREPARATIONS,21603207,NASAL DECONGESTANTS FOR SYSTEMIC USE,21603208,Sympathomimetics,21603209,phenylpropanolamine
1338,19058092,,,,,,,,,,
1339,19050016,,,,,,,,,,
1340,19078649,21600001,ALIMENTARY TRACT AND METABOLISM,21600932,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,21600933,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,21600941,Enzymes,21600949,galsulfase
1341,42709323,21605007,RESPIRATORY SYSTEM,21603530,OTHER RESPIRATORY SYSTEM PRODUCTS,21603531,OTHER RESPIRATORY SYSTEM PRODUCTS,21603548,Other respiratory system products,43534853,ivacaftor
1342,45776789,,,,,,,,,,
1343,19115051,21603931,MUSCULO-SKELETAL SYSTEM,21604146,DRUGS FOR TREATMENT OF BONE DISEASES,21604147,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,21604148,Bisphosphonates,21604155,risedronic acid
1344,19053565,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604490,ANTIPSYCHOTICS,21604510,Phenothiazines with piperidine structure,21604511,periciazine
1345,19008336,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21601445,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,21601446,Vinca alkaloids and analogues,21601449,vindesine
1346,44507676,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,21601387,ANTINEOPLASTIC AGENTS,21603746,OTHER ANTINEOPLASTIC AGENTS,21603754,Monoclonal antibodies,43534808,obinutuzumab
1347,19062817,21600001,ALIMENTARY TRACT AND METABOLISM,21600800,VITAMINS,21600840,OTHER PLAIN VITAMIN PREPARATIONS,21600841,Other plain vitamin preparations,21600845,riboflavin (vit B2)
1348,19113063,21601237,CARDIOVASCULAR SYSTEM,21601744,CALCIUM CHANNEL BLOCKERS,21601745,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,21601746,Dihydropyridine derivatives,21601756,nilvadipine
1349,950933,21600001,ALIMENTARY TRACT AND METABOLISM,21600531,DRUGS FOR CONSTIPATION,21600532,DRUGS FOR CONSTIPATION,21600537,Contact laxatives,21600542,castor oil
1350,19112899,,,,,,,,,,
1351,19059528,21604180,NERVOUS SYSTEM,21604181,ANESTHETICS,21604182,"ANESTHETICS, GENERAL",21604200,Opioid anesthetics,21604202,alfentanil
1352,19035533,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600788,"Other blood glucose lowering drugs, excl. insulins",21600794,benfluorex
1353,40239290,,,,,,,,,,
1354,19069103,21601237,CARDIOVASCULAR SYSTEM,21601560,PERIPHERAL VASODILATORS,21601561,PERIPHERAL VASODILATORS,21601587,Other peripheral vasodilators,21601601,ifenprodil
1355,44814542,21601237,CARDIOVASCULAR SYSTEM,21601238,CARDIAC THERAPY,21600279,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,21600280,Adrenergic and dopaminergic agents,1588645,droxidopa
1356,19081316,,,,,,,,,,
1357,19004539,21601237,CARDIOVASCULAR SYSTEM,21601744,CALCIUM CHANNEL BLOCKERS,21601745,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,21601746,Dihydropyridine derivatives,21601755,lacidipine
1358,1319133,21601237,CARDIOVASCULAR SYSTEM,21601744,CALCIUM CHANNEL BLOCKERS,21601745,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,21601746,Dihydropyridine derivatives,21601752,nimodipine
1359,40242716,,,,,,,,,,
1360,43012293,21600959,BLOOD AND BLOOD FORMING ORGANS,21601136,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,21601137,BLOOD AND RELATED PRODUCTS,21601138,Blood substitutes and plasma protein fractions,21601144,hydroxyethylstarch
1361,19020477,21605007,RESPIRATORY SYSTEM,21605227,ALL OTHER THERAPEUTIC PRODUCTS,21603531,OTHER RESPIRATORY SYSTEM PRODUCTS,21603548,Other respiratory system products,21603549,nitric oxide
1362,19055153,21605212,VARIOUS,21605227,ALL OTHER THERAPEUTIC PRODUCTS,21605228,ALL OTHER THERAPEUTIC PRODUCTS,21605229,Antidotes,21605250,flumazenil
1363,730729,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604606,HYPNOTICS AND SEDATIVES,21604607,"Barbiturates, plain",21604608,pentobarbital
1364,19052903,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604490,ANTIPSYCHOTICS,21604491,Phenothiazines with aliphatic side-chain,21604494,promazine
1365,19008012,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604490,ANTIPSYCHOTICS,21604547,Benzamides,21604550,tiapride
1366,19115044,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604490,ANTIPSYCHOTICS,21604557,Other antipsychotics,21604558,prothipendyl
1367,1775741,21602795,ANTIINFECTIVES FOR SYSTEMIC USE,21602796,ANTIBACTERIALS FOR SYSTEMIC USE,21602868,OTHER BETA-LACTAM ANTIBACTERIALS,21602882,Second-generation cephalosporins,21602883,cefoxitin
1368,19093225,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604490,ANTIPSYCHOTICS,21604515,Butyrophenone derivatives,21604520,pipamperone
1369,19098741,21604180,NERVOUS SYSTEM,21604181,ANESTHETICS,21604220,"ANESTHETICS, LOCAL",21604228,Amides,21604238,levobupivacaine
1370,19103572,21605212,VARIOUS,21605227,ALL OTHER THERAPEUTIC PRODUCTS,21605228,ALL OTHER THERAPEUTIC PRODUCTS,21605285,Medical gases,21605290,medical air
1371,42903847,,,,,,,,,,
1372,19022417,21604180,NERVOUS SYSTEM,21604253,ANALGESICS,21604254,OPIOIDS,21604255,Natural opium alkaloids,43534832,diamorphine
1373,19047756,,,,,,,,,,
1374,1515249,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600779,Thiazolidinediones,21600780,troglitazone
1375,1353011,21605212,VARIOUS,21605227,ALL OTHER THERAPEUTIC PRODUCTS,21605228,ALL OTHER THERAPEUTIC PRODUCTS,21605268,Detoxifying agents for antineoplastic treatment,21605270,dexrazoxane
1376,19011091,21605212,VARIOUS,21605227,ALL OTHER THERAPEUTIC PRODUCTS,21605228,ALL OTHER THERAPEUTIC PRODUCTS,21605259,Iron chelating agents,21605261,deferiprone
1377,40230597,,,,,,,,,,
1378,742594,21604180,NERVOUS SYSTEM,21604489,PSYCHOLEPTICS,21604606,HYPNOTICS AND SEDATIVES,21604629,Aldehydes and derivatives,21604630,chloral hydrate
1379,794147,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604686,ANTIDEPRESSANTS,21604687,Non-selective monoamine reuptake inhibitors,21604707,maprotiline
1380,19046654,21604180,NERVOUS SYSTEM,21604685,PSYCHOANALEPTICS,21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",21604768,Other psychostimulants and nootropics,21604771,piracetam
1381,905518,,,,,,,,,,
1382,909795,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21603616,ANTIINFLAMMATORY AGENTS,21603638,"Antiinflammatory agents, non-steroids",21603648,nepafenac
1383,929504,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21605096,LOCAL ANESTHETICS,21605097,Local anesthetics,21605101,proxymetacaine
1384,42904298,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21605125,OTHER OPHTHALMOLOGICALS,21605126,Other ophthalmologicals,44819163,ocriplasmin
1385,19063605,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21605119,OCULAR VASCULAR DISORDER AGENTS,21605120,Antineovascularisation agents,21605123,pegaptanib
1386,43013884,21600001,ALIMENTARY TRACT AND METABOLISM,21600712,DRUGS USED IN DIABETES,21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600783,Dipeptidyl peptidase 4 (DPP-4) inhibitors,21600787,alogliptin
1387,40224159,21603550,SENSORY ORGANS,21603551,OPHTHALMOLOGICALS,21605071,DECONGESTANTS AND ANTIALLERGICS,21605084,Other antiallergics,43534864,alcaftadine
